[INFO] [2019-10-25 15:20:44,409] | [warehouse-exercise-akka.actor.default-dispatcher-14] warehouse-exercise-akka.actor.default-dispatcher-3 | a.p.Persistence(akka://warehouse-exercise): Auto-starting journal plugin ``
[INFO] [2019-10-25 15:20:44,580] | [warehouse-exercise-cassandra-plugin-default-dispatcher-24]  | c.d.d.c.GuavaCompatibility: Detected Guava >= 19 in the classpath, using modern compatibility layer
[INFO] [2019-10-25 15:20:44,653] | [warehouse-exercise-cassandra-plugin-default-dispatcher-26]  | c.d.d.core: DataStax Java driver 3.7.2 for Apache Cassandra
[WARN] [2019-10-25 15:20:44,992] | [warehouse-exercise-akka.actor.default-dispatcher-20] run-main-6 | a.u.ManifestInfo: Detected possible incompatible versions on the classpath. Please note that a given Akka HTTP version MUST be the same across all modules of Akka HTTP that you are using, e.g. if you use [10.1.10] all other modules that are released together MUST be of the same version. Make sure you're using a compatible set of libraries. Possibly conflicting versions [10.1.9, 10.1.10] in libraries [akka-http-spray-json:10.1.9, akka-parsing:10.1.10, akka-http:10.1.10, akka-http-core:10.1.10]
[INFO] [2019-10-25 15:20:45,085] | [warehouse-exercise-cassandra-plugin-default-dispatcher-27]  | c.d.d.c.ClockFactory: Using native clock to generate timestamps.
[INFO] [2019-10-25 15:20:45,085] | [warehouse-exercise-cassandra-plugin-default-dispatcher-26]  | c.d.d.c.ClockFactory: Using native clock to generate timestamps.
[INFO] [2019-10-25 15:20:45,370] | [warehouse-exercise-cassandra-plugin-default-dispatcher-26]  | c.d.d.c.NettyUtil: Did not find Netty's native epoll transport in the classpath, defaulting to NIO.
[INFO] [2019-10-25 15:20:45,814] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-15 | a.a.ActorSystemImpl: Server online at http://localhost:9000/
[INFO] [2019-10-25 15:20:46,283] | [warehouse-exercise-cassandra-plugin-default-dispatcher-27]  | c.d.d.c.p.DCAwareRoundRobinPolicy: Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
[INFO] [2019-10-25 15:20:46,284] | [warehouse-exercise-cassandra-plugin-default-dispatcher-26]  | c.d.d.c.p.DCAwareRoundRobinPolicy: Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
[INFO] [2019-10-25 15:20:46,287] | [warehouse-exercise-cassandra-plugin-default-dispatcher-26]  | c.d.d.c.Cluster: New Cassandra host localhost/127.0.0.1:9042 added
[INFO] [2019-10-25 15:20:46,287] | [warehouse-exercise-cassandra-plugin-default-dispatcher-27]  | c.d.d.c.Cluster: New Cassandra host localhost/127.0.0.1:9042 added
[INFO] [2019-10-25 15:20:50,010] | [warehouse-exercise-cassandra-plugin-default-dispatcher-23]  | c.d.d.c.u.UUIDs: PID obtained through native call to getpid(): 15891
[INFO] [2019-10-25 15:20:50,031] | [warehouse-exercise-cassandra-plugin-default-dispatcher-29]  | c.d.d.c.ClockFactory: Using native clock to generate timestamps.
[INFO] [2019-10-25 15:20:50,266] | [warehouse-exercise-cassandra-plugin-default-dispatcher-29]  | c.d.d.c.p.DCAwareRoundRobinPolicy: Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
[INFO] [2019-10-25 15:20:50,269] | [warehouse-exercise-cassandra-plugin-default-dispatcher-29]  | c.d.d.c.Cluster: New Cassandra host localhost/127.0.0.1:9042 added
[INFO] [2019-10-25 15:20:50,390] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-3 | a.p.c.q.EventsByTagStage: [12a25ed0-4d10-4996-ad1f-8afb9881f819]: EventsByTag query [warehouseTag] starting with EC delay 5000ms: fromOffset [dd266650-f726-11e9-9b2f-4f81ee36db8d (2019-10-25 12:56:30:261)] toOffset [None]
[WARN] [2019-10-25 15:20:53,390] | [warehouse-exercise-akka.actor.default-dispatcher-22] warehouse-exercise-akka.actor.default-dispatcher-4 | a.s.Serialization(akka://warehouse-exercise): Using the default Java serializer for class [warehouse.domain.Warehouse$RemovedProduct] which is not recommended because of performance implications. Use another serializer or disable this warning using the setting 'akka.actor.warn-about-java-serializer-usage'
[WARN] [2019-10-25 15:20:53,398] | [warehouse-exercise-akka.actor.default-dispatcher-22] warehouse-exercise-akka.actor.default-dispatcher-3 | a.s.Serialization(akka://warehouse-exercise): Using the default Java serializer for class [warehouse.domain.Warehouse$AddedProduct] which is not recommended because of performance implications. Use another serializer or disable this warning using the setting 'akka.actor.warn-about-java-serializer-usage'
[WARN] [2019-10-25 15:21:30,217] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-cassandra-plugin-default-dispatcher-33 | a.s.Serialization(akka://warehouse-exercise): Using the default Java serializer for class [warehouse.domain.Warehouse$Created] which is not recommended because of performance implications. Use another serializer or disable this warning using the setting 'akka.actor.warn-about-java-serializer-usage'
[INFO] [2019-10-25 15:32:01,605] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-3 | a.a.ActorSystemImpl: Shutting down the server
[INFO] [2019-10-25 15:32:01,632] | [warehouse-exercise-akka.actor.default-dispatcher-15] warehouse-exercise-akka.remote.default-remote-dispatcher-51 | a.r.RemoteActorRefProvider$RemotingTerminator: Shutting down remote daemon.
[INFO] [2019-10-25 15:32:01,636] | [warehouse-exercise-akka.actor.default-dispatcher-15] warehouse-exercise-akka.remote.default-remote-dispatcher-51 | a.r.RemoteActorRefProvider$RemotingTerminator: Remote daemon shut down; proceeding with flushing remote transports.
[INFO] [2019-10-25 15:32:01,702] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-15 | a.r.Remoting: Remoting shut down
[INFO] [2019-10-25 15:32:01,703] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.remote.default-remote-dispatcher-122 | a.r.RemoteActorRefProvider$RemotingTerminator: Remoting shut down.
[INFO] [2019-10-25 15:58:12,335] | [warehouse-exercise-akka.actor.default-dispatcher-3]  | a.e.s.Slf4jLogger: Slf4jLogger started
[INFO] [2019-10-25 15:58:12,391] | [warehouse-exercise-akka.actor.default-dispatcher-4] ScalaTest-run | a.r.Remoting: Starting remoting
[INFO] [2019-10-25 15:58:12,658] | [warehouse-exercise-akka.actor.default-dispatcher-3] ScalaTest-run | a.r.Remoting: Remoting started; listening on addresses :[akka.tcp://warehouse-exercise@127.0.0.1:2551]
[INFO] [2019-10-25 15:58:12,660] | [warehouse-exercise-akka.actor.default-dispatcher-3] ScalaTest-run | a.r.Remoting: Remoting now listens on addresses: [akka.tcp://warehouse-exercise@127.0.0.1:2551]
[INFO] [2019-10-25 15:58:12,692] | [warehouse-exercise-akka.actor.default-dispatcher-3] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Starting up, Akka version [2.5.25] ...
[INFO] [2019-10-25 15:58:12,865] | [warehouse-exercise-akka.actor.default-dispatcher-14] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Registered cluster JMX MBean [akka:type=Cluster]
[INFO] [2019-10-25 15:58:12,867] | [warehouse-exercise-akka.actor.default-dispatcher-14] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Started up successfully
[INFO] [2019-10-25 15:58:12,964] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-4 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] is JOINING itself (with roles [dc-default]) and forming new cluster
[INFO] [2019-10-25 15:58:12,972] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-4 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - is the new leader among reachable nodes (more leaders may exist)
